ID,credit_score,tenure,balance,number_of_products,has_credit_card,is_active_member,salary,customer_profile,Y
117,627,3,143426.34,2,1,1,143104.3,This customer is a 62-year-old male from Germany with a credit score of 627.0. He has been a customer for 3.0 years and currently has a balance of 143426.34375. He has 2.0 products with the bank and holds a credit card. He is an active member and has an estimated salary of 143104.296875.,0
118,667,4,127076.68,2,1,0,69011.66,"This customer is a 33-year-old female from Germany with a credit score of 667.0. She has been a customer for 4.0 years and currently has a balance of 127076.6796875. She has 2.0 products with the bank, including a credit card. However, she is not an active member. Her estimated salary is 69011.65625.",0
119,566,2,120787.18,2,1,1,52198.84,This customer is a 63-year-old male from Spain with a credit score of 566.0. He has been a customer for 2.0 years and currently has a balance of 120787.1796875. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 52198.83984375.,0
120,447,3,0.0,4,1,1,197490.39,"This customer is a 41-year-old male from France with a credit score of 447.0. He has been a customer for 3.0 years and currently has a balance of 0.0. He has 4.0 products with the bank, including a credit card, and is an active member. His estimated salary is 197490.390625.",1
121,723,5,131694.97,1,0,1,92873.5,This customer is a 52-year-old male from Germany with a credit score of 723.0. He has been a customer for 5.0 years and has a balance of 131694.96875. He currently has 1.0 product with the bank and does not have a credit card. He is an active member and has an estimated salary of 92873.5.,1
122,694,0,91956.49,1,1,1,59961.81,This customer is a 32-year-old male from France with a credit score of 694.0. He has a balance of 91956.4921875 and has one product with the bank. He also has a credit card and is an active member. His estimated salary is 59961.80859375.,0
123,466,4,91592.06,1,1,0,141210.19,"This customer is a 40-year-old male from France with a credit score of 466.0. He has been a customer for 4.0 years and currently has a balance of 91592.0625. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 141210.1875.",1
124,359,6,128747.69,1,1,0,146955.7,"This customer is a 44-year-old female from France with a credit score of 359.0. She has been a customer for 6.0 years and currently has a balance of 128747.6875. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 146955.703125.",1
125,629,9,113657.83,1,1,1,116848.79,This customer is a 59-year-old male from France with a credit score of 629.0. He has been a customer for 9.0 years and has a balance of 113657.828125. He currently has one product with the bank and has a credit card. He is an active member and has an estimated salary of 116848.7890625.,1
126,666,3,129118.5,2,0,0,139435.12,This customer is a 36-year-old female from Germany with a credit score of 666.0. She has been a customer for 3.0 years and currently has a balance of 129118.5. She has 2.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 139435.125.,0
127,722,2,163943.89,2,1,1,15068.18,This customer is a 35-year-old female from France with a credit score of 722.0. She has been a customer for 2.0 years and currently has a balance of 163943.890625. She has 2.0 products with the bank and holds a credit card. She is an active member and her estimated salary is 15068.1796875.,0
128,596,3,187294.45,1,1,0,103456.47,"This customer is a 20-year-old male from Spain with a credit score of 596.0. He has been a customer for 3.0 years and currently has a balance of 187294.453125. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 103456.46875.",0
129,676,4,116954.32,1,1,1,91149.48,This customer is a 64-year-old female from Spain with a credit score of 676.0. She has been a customer for 4.0 years and has a balance of 116954.3203125. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 91149.4765625.,0
130,523,4,0.0,2,1,0,167848.02,"This customer is a 32-year-old male from Spain with a credit score of 523.0. He has been a customer for 4.0 years and currently has a balance of 0.0. He has 2.0 products with the company and has a credit card. However, he is not an active member. His estimated salary is 167848.015625.",0
131,639,9,130233.14,1,1,1,81861.1,This customer is a 38-year-old male from Spain with a credit score of 639.0. He has been a customer for 9.0 years and currently has a balance of 130233.140625. He has one product with the bank and has a credit card. He is an active member and has an estimated salary of 81861.1015625.,0
132,698,1,171848.38,1,0,0,16957.45,This customer is a 38-year-old female from Spain with a credit score of 698.0. She has been with the bank for 1.0 year and has a balance of 171848.375. She currently has 1.0 product with the bank and does not have a credit card. She is not an active member and her estimated salary is 16957.44921875.,0
133,541,4,0.0,1,1,1,114951.42,This customer is a 32-year-old female from France with a credit score of 541.0. She has been a customer for 4.0 years and currently has a balance of 0.0. She has one product with the company and has a credit card. She is an active member and has an estimated salary of 114951.421875.,0
134,559,8,24043.45,1,0,1,169781.45,"This customer is a 45-year-old male from France with a credit score of 559.0. He has been a customer for 8.0 years and currently has a balance of 24043.44921875. He has one product with the bank and does not have a credit card. However, he is an active member and has an estimated salary of 169781.453125.",1
135,698,8,96781.39,1,1,1,153373.7,This customer is a 52-year-old male from Germany with a credit score of 698.0. He has been a customer for 8.0 years and has a balance of 96781.390625. He currently has one product with the bank and has a credit card. He is an active member and has an estimated salary of 153373.703125.,0
136,757,1,0.0,1,1,1,22835.13,This customer is a 51-year-old female from France with a credit score of 757.0. She has been a customer for 1.0 year and currently has a balance of 0.0. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 22835.130859375.,1
137,713,3,114446.84,2,1,1,87308.18,This customer is a 40-year-old male from Germany with a credit score of 713.0. He has been a customer for 3.0 years and currently has a balance of 114446.84375. He has 2.0 products with the bank and holds a credit card. He is an active member and has an estimated salary of 87308.1796875.,0
138,688,1,0.0,2,1,1,172033.56,"This customer is a 52-year-old male from France with a credit score of 688.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 172033.5625.",0
