ID,credit_score,tenure,balance,number_of_products,has_credit_card,is_active_member,salary,customer_profile,Y
117,778,5,139064.06,2,0,0,67949.32,This customer is a 34-year-old male from France with a credit score of 778.0. He has been a customer for 5.0 years and currently has a balance of 139064.0625. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 67949.3203125.,0
118,484,4,148249.55,1,0,1,33738.27,"This customer is a 34-year-old female from Germany with a credit score of 484.0. She has been a customer for 4.0 years and has a balance of 148249.546875. She currently has 1.0 product with the bank and does not have a credit card. However, she is an active member of the bank and has an estimated salary of 33738.26953125.",0
119,607,1,135936.1,2,1,1,110560.14,This customer is a 28-year-old male from Spain with a credit score of 607.0. He has been a customer for 1.0 year and currently has a balance of 135936.09375. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 110560.140625.,0
120,718,10,0.0,1,1,0,184474.72,"This customer is a 49-year-old female from France with a credit score of 718.0. She has been a customer for 10.0 years and currently has a balance of 0.0. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 184474.71875.",0
121,850,9,99816.46,1,1,1,163989.66,This customer is a 40-year-old female from France with an excellent credit score of 850.0. She has been a customer for 9.0 years and currently has a balance of 99816.4609375. She has one product with the bank and holds a credit card. She is an active member and has an estimated salary of 163989.65625.,0
122,695,8,103023.26,1,1,1,22485.64,This customer is a 52-year-old male from Germany with a credit score of 695.0. He has been a customer for 8.0 years and has a balance of 103023.2578125. He currently has one product with the bank and has a credit card. He is an active member and has an estimated salary of 22485.640625.,0
123,717,5,0.0,2,1,1,145551.6,"This customer is a 36-year-old female from France with a credit score of 717.0. She has been a customer for 5.0 years and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 145551.59375.",0
124,738,6,114940.67,2,1,1,194895.56,"This customer is a 40-year-old female from Germany with a credit score of 738.0. She has been a customer for 6.0 years and currently has a balance of 114940.671875. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 194895.5625.",0
125,576,6,0.0,2,1,1,48314.0,"This customer is a 36-year-old male from France with a credit score of 576.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the company, including a credit card, and is an active member. His estimated salary is 48314.0.",0
126,527,6,0.0,2,0,1,96758.58,This customer is a 25-year-old female from France with a credit score of 527.0. She has been a member for 6.0 years and currently has 2.0 products with a balance of 0.0. She does not have a credit card but is an active member. Her estimated salary is 96758.578125.,0
127,750,7,97257.41,2,0,1,179883.05,"This customer is a 38-year-old female from Spain with a credit score of 750.0. She has been a customer for 7.0 years and currently has a balance of 97257.40625. She has 2.0 products with the company and is an active member. Although she does not have a credit card with the company, her estimated salary is 179883.046875.",0
128,572,1,133043.66,1,0,0,111243.09,This customer is a 37-year-old male from France with a credit score of 572.0. He has been a customer for 1.0 year and currently has a balance of 133043.65625. He only has one product with the bank and does not have a credit card. He is not an active member and has an estimated salary of 111243.09375.,0
129,605,2,129555.7,1,1,1,13601.79,This customer is a 64-year-old female from France with a credit score of 605.0. She has been a customer for 2.0 years and has a balance of 129555.703125. She has one product with the bank and has a credit card. She is an active member and her estimated salary is 13601.7900390625.,0
130,690,6,110480.48,1,0,0,81292.33,This customer is a 36-year-old female from France with a credit score of 690.0. She has been a customer for 6.0 years and currently has a balance of 110480.4765625. She has one product with the bank and does not have a credit card or active membership. Her estimated salary is 81292.328125.,0
131,458,5,0.0,2,1,0,79723.78,"This customer is a 36-year-old male from Spain with a credit score of 458.0. He has been a customer for 5.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 79723.78125.",0
132,841,1,0.0,2,0,1,193093.77,This customer is a 41-year-old male from Spain with a credit score of 841.0. He has been a member for 1.0 year and is an active member. He currently has 2.0 products with the bank and does not have a credit card. His estimated salary is 193093.765625 and his balance is currently at 0.0.,0
133,658,9,134562.8,1,1,1,159268.67,This customer is a 45-year-old female from Germany with a credit score of 658.0. She has been a customer for 9.0 years and currently has a balance of 134562.796875. She has one product with the bank and has a credit card. She is an active member and her estimated salary is 159268.671875.,0
134,793,1,96408.98,1,1,1,138191.81,This customer is a 32-year-old female from Germany with a credit score of 793.0. She has been a customer for 1.0 year and has a balance of 96408.9765625. She has one product with the bank and has a credit card. She is an active member and has an estimated salary of 138191.8125.,0
135,483,5,136836.48,1,1,0,192359.9,"This customer is a 44-year-old female from France with a credit score of 483.0. She has been a customer for 5.0 years and currently has a balance of 136836.484375. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 192359.90625.",0
136,662,2,117731.79,2,0,1,55120.79,This customer is a 34-year-old male from France with a credit score of 662.0. He has been a customer for 2.0 years and currently has a balance of 117731.7890625. He has 2.0 products with the bank but does not have a credit card. He is an active member and has an estimated salary of 55120.7890625.,0
137,705,7,0.0,2,1,0,7921.57,"This customer is a 32-year-old male from France with a credit score of 705.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 7921.56982421875.",0
